1000,1,8.591131909507379,4.305834856196487e-18,True
1000,200,6.39321309536727,8.12178169853151e-11,True
1000,400,4.489964461121017,3.5617528873977906e-06,True
1000,600,0.4974026115271892,0.3094525821710702,False
1000,800,-0.11353944516964527,0.5451985537357857,False
1200,1,4.178144711982666,1.4694832376370892e-05,True
1200,200,4.134274870760968,1.7803855216193167e-05,True
1200,400,2.1317912878956076,0.016512004084268103,True
1200,600,0.7202508305015329,0.23568528626633045,False
1200,800,-0.034277402533977826,0.513672027777939,False
1200,1000,-0.11353944516964527,0.5451985537357857,False
1400,1,2.760065630618487,0.0028894875305347477,True
1400,200,2.6222124522829446,0.00436804766713494,True
1400,400,2.1295428955543976,0.01660468492856282,True
1400,600,1.1873746596806334,0.11753993538585122,False
1400,800,0.13670823699678253,0.4456307092421207,False
1400,1000,-0.11353944516964527,0.5451985537357857,False
1400,1200,-0.11353944516964527,0.5451985537357857,False
1600,1,1.1369701691441572,0.1277753781969802,False
1600,200,1.058010336744742,0.14502536493366613,False
1600,400,1.1570519619471953,0.12362556569980693,False
1600,600,0.6875402742393533,0.24587116523632657,False
1600,800,0.42939564824564536,0.33381766009829117,False
1600,1000,0.057326872688752105,0.4771424071189374,False
1600,1200,-0.11353944516964527,0.5451985537357857,False
1600,1400,-0.11353944516964527,0.5451985537357857,False
1800,1,0.43753116633247596,0.3308630893151856,False
1800,200,0.4162179730668454,0.3386252545674953,False
1800,400,0.44361924834491034,0.32865894348075714,False
1800,600,0.3528401886188475,0.36210412643263235,False
1800,800,0.28203827114205177,0.38895708242730015,False
1800,1000,0.03729377554058609,0.4851253842205923,False
1800,1200,-0.058843461838508374,0.5234616045637077,False
1800,1400,-0.0974422454841855,0.5388124013570122,False
1800,1600,-0.11353944516964527,0.5451985537357857,False
2000,1,0.1334136185420037,0.4469331378241774,False
2000,200,0.07068887154001592,0.47182268895263935,False
2000,400,0.08783152248883867,0.4650052916255296,False
2000,600,0.07651586163545905,0.4695043476043107,False
2000,800,0.11215519049574073,0.4553501788675773,False
2000,1000,0.04643572005405809,0.48148148336105284,False
2000,1200,0.012227026451892714,0.4951222437226263,False
2000,1400,-0.09346744190245114,0.5372338929824534,False
2000,1600,-0.10785844299166168,0.5429460087824687,False
2000,1800,-0.11353944516964527,0.5451985537357857,False
